Date,Open,High,Low,Close,Adj Close,Volume
2013-10-17,96.650002,97.970001,95.820000,97.220001,91.671585,3577600
2013-10-18,97.349998,98.910004,97.349998,98.699997,93.067108,1300500
2013-10-21,99.110001,99.400002,97.769997,98.449997,92.831390,615800
2013-10-22,99.000000,99.599998,98.040001,98.720001,93.085983,779300
2013-10-23,98.730003,99.839996,98.300003,99.769997,94.076042,498800
2013-10-24,99.440002,99.510002,98.500000,99.419998,93.746010,767400
2013-10-25,101.320000,102.739998,101.019997,102.669998,96.810547,826700
2013-10-28,102.669998,102.820000,100.849998,101.000000,95.235870,617900
2013-10-29,100.949997,101.510002,99.970001,100.300003,94.575798,952100
2013-10-30,100.269997,100.860001,99.029999,100.000000,94.292923,729400
2013-10-31,100.000000,101.000000,99.180000,99.180000,93.519730,981500
2013-11-01,98.260002,100.139999,97.269997,99.910004,94.208054,977300
2013-11-04,99.860001,100.269997,99.320000,99.379997,93.708313,675900
2013-11-05,99.269997,100.279999,98.519997,99.260002,93.595169,618500
2013-11-06,100.000000,100.019997,98.139999,98.510002,92.887978,684000
2013-11-07,98.510002,99.250000,96.580002,96.669998,91.152969,651100
2013-11-08,96.919998,97.959999,96.650002,96.959999,91.426430,426200
2013-11-11,96.760002,99.529999,96.760002,99.440002,93.764885,728300
2013-11-12,98.980003,99.309998,98.500000,99.239998,93.576309,419000
2013-11-13,99.070000,100.190002,98.910004,99.680000,93.991196,367300
2013-11-14,99.580002,99.949997,98.139999,98.879997,93.236832,289000
2013-11-15,99.250000,99.540001,98.690002,99.339996,93.670586,402600
2013-11-18,99.680000,99.989998,97.900002,98.309998,92.699364,407300
2013-11-19,98.330002,98.330002,96.989998,97.059998,91.520744,476400
2013-11-20,97.809998,98.379997,96.760002,97.669998,92.095901,308800
2013-11-21,100.000000,100.879997,99.160004,100.040001,94.330635,949900
2013-11-22,100.000000,100.220001,99.209999,100.099998,94.387222,915500
2013-11-25,100.050003,100.419998,99.150002,100.120003,94.406075,750100
2013-11-26,100.000000,102.839996,99.949997,101.510002,95.716743,2340800
2013-11-27,102.260002,102.669998,101.410004,102.029999,96.207092,400600
2013-11-29,101.879997,102.110001,101.010002,101.010002,95.245270,247600
2013-12-02,101.349998,103.400002,100.940002,103.050003,97.168877,650400
2013-12-03,102.269997,107.239998,102.269997,107.120003,101.006592,1766500
2013-12-04,106.250000,107.720001,104.250000,105.709999,99.677071,1425400
2013-12-05,104.650002,105.620003,104.000000,104.949997,98.960426,852800
2013-12-06,106.650002,106.900002,103.750000,104.550003,98.583252,1178200
2013-12-09,104.750000,105.599998,103.940002,104.330002,98.375832,760600
2013-12-10,105.470001,111.529999,105.230003,109.449997,103.203598,1707500
2013-12-11,109.550003,109.949997,106.889999,107.050003,100.940575,1043200
2013-12-12,106.779999,108.080002,106.559998,107.930000,101.770370,941800
2013-12-13,110.550003,110.550003,108.190002,109.849998,103.580772,1433100
2013-12-16,110.010002,110.400002,108.879997,109.269997,103.033890,774400
2013-12-17,109.629997,109.879997,108.029999,108.459999,102.270119,846300
2013-12-18,108.849998,109.559998,106.879997,109.269997,103.090904,1104500
2013-12-19,109.199997,109.480003,107.750000,108.400002,102.270134,623500
2013-12-20,108.510002,109.959999,108.510002,109.360001,103.175835,1013900
2013-12-23,109.779999,110.339996,109.190002,109.839996,103.628677,620000
2013-12-24,109.769997,110.940002,109.580002,110.279999,104.043800,130700
2013-12-26,110.169998,110.970001,109.559998,110.169998,103.940002,563400
2013-12-27,110.300003,111.940002,109.629997,109.919998,103.704132,364200
2013-12-30,110.339996,110.580002,108.760002,109.629997,103.430557,479700
2013-12-31,109.800003,111.410004,109.489998,110.680000,104.421188,381300
2014-01-02,110.360001,111.879997,109.290001,109.739998,103.534332,542700
2014-01-03,111.230003,114.330002,110.580002,112.879997,106.496773,987700
2014-01-06,113.099998,113.910004,111.440002,111.800003,105.477844,1030200
2014-01-07,111.980003,113.400002,111.629997,113.180000,106.779823,922800
2014-01-08,112.470001,113.620003,111.910004,112.300003,105.949570,777200
2014-01-09,113.059998,114.220001,112.709999,113.550003,107.128906,486800
2014-01-10,114.279999,115.800003,113.639999,115.639999,109.100708,678600
2014-01-13,115.449997,115.989998,113.769997,114.290001,107.827042,941700
2014-01-14,115.400002,117.989998,113.820000,117.599998,110.949852,819500
2014-01-15,117.650002,119.540001,116.709999,117.470001,110.827209,958200
2014-01-16,117.220001,118.250000,116.150002,117.879997,111.214020,609900
2014-01-17,117.809998,119.019997,117.089996,118.440002,111.742386,692400
2014-01-21,119.730003,120.309998,117.959999,118.000000,111.327248,821500
2014-01-22,118.389999,118.709999,116.750000,117.750000,111.091370,502000
2014-01-23,116.809998,117.529999,115.290001,116.330002,109.751694,659100
2014-01-24,116.000000,117.010002,115.470001,115.980003,109.421478,782100
2014-01-27,116.489998,117.199997,113.800003,115.400002,108.874275,974300
2014-01-28,115.389999,117.660004,115.220001,116.250000,109.676216,918500
2014-01-29,115.410004,116.610001,113.790001,113.900002,107.459076,643900
2014-01-30,115.000000,115.889999,114.449997,115.199997,108.685570,585800
2014-01-31,115.230003,116.029999,113.699997,114.809998,108.317627,807500
2014-02-03,115.440002,115.650002,109.580002,110.220001,103.987206,1327800
2014-02-04,110.970001,112.110001,110.099998,110.250000,104.015495,1086100
2014-02-05,109.860001,112.220001,109.650002,110.750000,104.487213,1719100
2014-02-06,121.500000,127.089996,120.000000,124.860001,117.799316,3374200
2014-02-07,125.629997,128.100006,124.559998,125.000000,117.931419,1687400
2014-02-10,124.519997,125.430000,123.000000,123.320000,116.346382,1118500
2014-02-11,123.470001,125.870003,123.139999,125.440002,118.346519,927600
2014-02-12,125.550003,126.680000,124.290001,124.959999,117.893669,663300
2014-02-13,125.199997,127.000000,123.839996,126.260002,119.120171,802300
2014-02-14,126.709999,127.500000,125.610001,127.339996,120.139061,786000
2014-02-18,127.180000,128.320007,126.089996,126.790001,119.620178,1020300
2014-02-19,126.540001,127.480003,125.730003,125.940002,118.818230,1096200
2014-02-20,125.980003,128.059998,125.769997,127.559998,120.346619,882700
2014-02-21,127.309998,128.479996,127.309998,127.919998,120.686279,884100
2014-02-24,128.309998,129.100006,126.330002,126.500000,119.346573,1050700
2014-02-25,126.639999,127.830002,125.379997,125.500000,118.403130,823000
2014-02-26,126.089996,126.820000,124.500000,125.790001,118.676727,1105500
2014-02-27,125.820000,126.089996,124.430000,125.029999,117.959709,888100
2014-02-28,125.050003,128.440002,125.050003,127.360001,120.157944,1037400
2014-03-03,125.919998,127.180000,125.129997,126.279999,119.139053,777200
2014-03-04,128.330002,129.990005,126.160004,126.419998,119.271111,1126500
2014-03-05,126.419998,126.709999,125.080002,125.589996,118.488052,692600
2014-03-06,126.230003,127.320000,125.860001,126.739998,119.572983,715100
2014-03-07,127.029999,128.130005,126.459999,126.800003,119.629608,530300
2014-03-10,126.820000,127.870003,125.959999,126.779999,119.610741,612800
2014-03-11,127.250000,128.490005,126.480003,126.940002,119.761688,1022200
2014-03-12,125.860001,127.010002,125.260002,126.489998,119.337135,986000
2014-03-13,126.910004,126.910004,123.809998,124.559998,117.516266,754200
2014-03-14,124.449997,125.480003,123.870003,124.599998,117.554024,521600
2014-03-17,125.610001,126.500000,124.860001,126.300003,119.157921,607700
2014-03-18,126.190002,126.190002,124.650002,125.949997,118.827675,798700
2014-03-19,125.839996,126.500000,123.480003,124.519997,117.534531,575500
2014-03-20,124.370003,125.070000,123.370003,124.750000,117.751640,588700
2014-03-21,125.580002,127.919998,124.309998,126.330002,119.242973,1985700
2014-03-24,126.440002,127.150002,124.089996,124.699997,117.704445,525600
2014-03-25,125.230003,125.709999,123.129997,123.559998,116.628387,846400
2014-03-26,124.360001,124.510002,122.680000,122.750000,115.863823,593100
2014-03-27,122.309998,125.300003,122.070000,123.889999,116.939873,732400
2014-03-28,124.610001,124.900002,123.510002,124.650002,117.657249,656400
2014-03-31,125.260002,126.599998,124.760002,126.500000,119.403450,534100
2014-04-01,126.959999,128.490005,126.599998,127.250000,120.111389,775400
2014-04-02,127.449997,127.480003,126.209999,126.860001,119.743248,722300
2014-04-03,127.059998,127.330002,125.559998,126.400002,119.309044,401800
2014-04-04,125.139999,125.769997,121.570000,121.639999,114.816109,904500
2014-04-07,121.440002,121.660004,117.519997,118.110001,111.484146,1238900
2014-04-08,118.070000,119.459999,117.389999,119.160004,112.475235,700200
2014-04-09,120.150002,121.699997,119.360001,121.580002,114.759476,580000
2014-04-10,122.629997,124.620003,118.610001,118.610001,111.956062,702900
2014-04-11,117.290001,118.690002,116.150002,116.250000,109.728485,823100
2014-04-14,117.250000,118.550003,115.760002,117.199997,110.625175,659000
2014-04-15,117.410004,118.489998,115.860001,117.540001,110.946098,539400
2014-04-16,118.449997,119.580002,117.760002,119.510002,112.805595,542200
2014-04-17,119.480003,122.339996,119.070000,120.839996,114.060974,803400
2014-04-21,120.629997,121.519997,119.949997,121.400002,114.589569,476100
2014-04-22,121.529999,125.370003,121.529999,121.610001,114.787773,1221900
2014-04-23,121.400002,123.089996,120.559998,122.150002,115.297493,592000
2014-04-24,121.849998,123.040001,120.540001,122.339996,115.476822,398800
2014-04-25,121.809998,122.290001,120.010002,120.629997,113.862762,635800
2014-04-28,121.599998,123.230003,119.599998,121.440002,114.627304,714000
2014-04-29,121.370003,121.370003,118.860001,119.830002,113.107651,762900
2014-04-30,120.029999,121.470001,119.410004,121.290001,114.485748,671000
2014-05-01,124.070000,124.160004,120.760002,120.980003,114.193130,377700
2014-05-02,121.260002,123.029999,121.150002,121.690002,114.863312,449300
2014-05-05,120.629997,121.699997,119.650002,121.029999,114.240326,625600
2014-05-06,120.699997,121.589996,119.839996,120.489998,113.730614,628400
2014-05-07,120.639999,121.250000,118.510002,119.449997,112.748947,555900
2014-05-08,120.019997,123.099998,119.650002,122.459999,115.590057,1001400
2014-05-09,122.430000,124.870003,122.160004,124.559998,117.572266,842000
2014-05-12,124.790001,125.660004,124.260002,125.250000,118.223579,755200
2014-05-13,125.690002,125.690002,123.070000,123.410004,116.486816,816800
2014-05-14,123.639999,124.019997,122.160004,123.139999,116.231918,1559900
2014-05-15,127.779999,128.449997,120.129997,124.230003,117.260803,2247200
2014-05-16,123.860001,123.989998,120.209999,121.669998,114.844429,1900300
2014-05-19,121.480003,123.470001,121.309998,122.800003,115.911026,784200
2014-05-20,122.790001,122.790001,121.120003,122.110001,115.259743,891100
2014-05-21,122.110001,123.019997,120.709999,122.580002,115.703377,924900
2014-05-22,122.110001,123.669998,122.110001,122.500000,115.627861,638200
2014-05-23,122.980003,123.709999,122.489998,123.239998,116.326347,512700
2014-05-27,124.029999,124.029999,121.239998,121.440002,114.627304,599200
2014-05-28,121.419998,121.800003,120.000000,121.110001,114.315834,529300
2014-05-29,122.110001,123.349998,121.580002,122.309998,115.448502,606800
2014-05-30,122.330002,124.300003,122.330002,124.169998,117.204155,679900
2014-06-02,124.220001,124.489998,123.199997,124.470001,117.487350,509700
2014-06-03,123.879997,125.820000,123.769997,125.230003,118.204704,733600
2014-06-04,124.820000,126.510002,124.730003,126.459999,119.365685,418300
2014-06-05,126.529999,127.769997,126.160004,127.430000,120.281288,605600
2014-06-06,127.650002,128.649994,127.129997,128.410004,121.206314,493000
2014-06-09,128.199997,128.970001,126.790001,127.709999,120.545578,632500
2014-06-10,127.070000,127.629997,126.209999,126.970001,119.847076,519200
2014-06-11,126.529999,126.919998,125.440002,126.139999,119.063667,351200
2014-06-12,125.800003,125.910004,123.519997,124.279999,117.307999,541900
2014-06-13,124.650002,124.839996,123.360001,124.800003,117.798828,439800
2014-06-16,124.360001,125.290001,124.150002,125.010002,118.053780,443900
2014-06-17,125.010002,126.599998,125.010002,125.949997,118.941483,571200
2014-06-18,126.709999,130.509995,126.709999,129.720001,122.501717,935400
2014-06-19,130.000000,130.509995,127.330002,128.839996,121.670670,620200
2014-06-20,129.399994,129.910004,127.889999,129.800003,122.577232,828800
2014-06-23,129.699997,130.820007,129.210007,130.669998,123.398849,1376200
2014-06-24,130.669998,133.919998,130.669998,131.660004,124.333778,1509100
2014-06-25,130.979996,131.529999,128.020004,129.850006,122.624481,1124900
2014-06-26,130.300003,131.710007,130.020004,130.529999,123.266617,1157700
2014-06-27,130.500000,133.509995,130.500000,133.479996,126.052483,1338000
2014-06-30,133.669998,136.119995,132.880005,134.919998,127.412369,1470500
2014-07-01,135.860001,135.949997,134.350006,134.529999,127.044075,1085900
2014-07-02,134.270004,135.190002,133.600006,134.250000,126.779655,522300
2014-07-03,135.050003,135.199997,134.130005,134.940002,127.431244,300300
2014-07-07,133.970001,135.070007,133.800003,134.000000,126.543533,431100
2014-07-08,133.990005,133.990005,131.639999,132.270004,124.909805,484300
2014-07-09,132.710007,133.610001,131.229996,133.580002,126.146927,673400
2014-07-10,132.509995,133.919998,132.000000,133.160004,125.750244,499100
2014-07-11,132.960007,133.570007,132.490005,133.289993,125.873009,484700
2014-07-14,133.649994,135.270004,133.649994,134.809998,127.308472,731500
2014-07-15,134.250000,134.809998,132.389999,132.639999,125.259224,524000
2014-07-16,133.520004,133.520004,131.169998,131.820007,124.484863,471600
2014-07-17,130.970001,131.369995,129.729996,129.860001,122.633926,480500
2014-07-18,129.919998,130.869995,128.660004,130.470001,123.209999,645400
2014-07-21,130.309998,131.000000,128.479996,128.550003,121.396828,411300
2014-07-22,128.220001,128.339996,123.889999,124.150002,117.241661,1547900
2014-07-23,124.680000,124.930000,123.250000,123.589996,116.712814,653700
2014-07-24,124.900002,127.730003,124.199997,126.629997,119.583649,1366200
2014-07-25,126.129997,126.910004,124.959999,125.550003,118.563736,353400
2014-07-28,125.239998,125.269997,123.800003,124.489998,117.562744,495500
2014-07-29,124.519997,124.779999,122.940002,122.959999,116.117867,422200
2014-07-30,123.199997,124.500000,123.010002,124.199997,117.288872,522800
2014-07-31,123.860001,124.540001,121.029999,121.110001,114.370834,891300
2014-08-01,121.320000,122.629997,119.709999,121.059998,114.323578,934500
2014-08-04,121.720001,124.349998,121.169998,124.019997,117.118881,819200
2014-08-05,123.580002,125.550003,122.849998,124.410004,117.487198,775400
2014-08-06,123.589996,124.510002,122.989998,122.989998,116.146202,810700
2014-08-07,123.970001,124.279999,121.629997,121.849998,115.069649,567900
2014-08-08,122.300003,125.209999,121.699997,125.110001,118.148224,666800
2014-08-11,125.809998,126.389999,124.580002,125.250000,118.280457,526800
2014-08-12,125.209999,125.589996,123.500000,124.709999,117.770508,613300
2014-08-13,125.199997,125.449997,122.680000,122.930000,116.089531,1098200
2014-08-14,129.000000,132.369995,126.250000,131.589996,124.267693,2388100
2014-08-15,132.350006,133.419998,130.880005,131.470001,124.154358,1352900
2014-08-18,132.080002,133.350006,131.880005,133.330002,125.910812,678600
2014-08-19,133.410004,135.000000,133.339996,134.020004,126.562454,796700
2014-08-20,133.940002,135.330002,133.500000,135.139999,127.620064,400200
2014-08-21,135.399994,135.990005,134.240005,134.479996,126.996834,557000
2014-08-22,134.630005,135.990005,133.929993,135.410004,127.875114,407000
2014-08-25,136.149994,136.960007,135.610001,136.330002,128.743973,432500
2014-08-26,136.130005,136.679993,135.720001,136.059998,128.488907,441300
2014-08-27,136.470001,137.529999,136.009995,137.440002,129.792114,556000
2014-08-28,137.589996,138.059998,136.279999,137.410004,129.763809,629000
2014-08-29,137.429993,137.809998,135.860001,136.419998,128.828873,599300
2014-09-02,137.139999,138.750000,137.009995,137.880005,130.207672,1040100
2014-09-03,138.419998,138.970001,137.970001,138.300003,130.604233,597300
2014-09-04,138.300003,139.580002,137.949997,138.270004,130.575958,439400
2014-09-05,138.009995,138.550003,137.050003,137.759995,130.094299,532800
2014-09-08,137.470001,138.270004,136.020004,136.800003,129.187729,401700
2014-09-09,136.389999,137.089996,135.550003,135.880005,128.318970,354200
2014-09-10,136.070007,136.300003,134.559998,135.899994,128.337799,402600
2014-09-11,135.009995,135.559998,133.580002,134.419998,126.940239,554800
2014-09-12,134.759995,135.240005,133.250000,133.860001,126.411324,533400
2014-09-15,133.710007,134.759995,132.850006,133.990005,126.534088,684000
2014-09-16,133.389999,136.470001,133.100006,135.419998,127.884521,735600
2014-09-17,135.309998,136.160004,134.279999,134.369995,126.949219,361200
2014-09-18,134.429993,134.500000,133.309998,133.619995,126.240616,511600
2014-09-19,133.729996,133.729996,131.380005,131.759995,124.483337,989600
2014-09-22,131.000000,131.139999,129.270004,130.899994,123.670830,1155500
2014-09-23,130.699997,131.279999,129.089996,129.119995,121.989159,595600
2014-09-24,129.509995,130.710007,129.000000,130.619995,123.406288,439400
2014-09-25,130.619995,130.919998,128.199997,128.199997,121.119957,467700
2014-09-26,128.679993,130.369995,128.679993,130.100006,122.915031,460400
2014-09-29,128.300003,130.940002,128.300003,130.639999,123.425224,574900
2014-09-30,130.839996,131.089996,129.009995,130.300003,123.103973,781300
2014-10-01,129.889999,131.440002,129.080002,130.520004,123.311867,1017000
2014-10-02,130.199997,133.229996,130.029999,132.970001,125.626518,944500
2014-10-03,133.759995,135.389999,132.210007,135.130005,127.667267,806000
2014-10-06,136.339996,136.339996,134.259995,134.419998,126.996498,614600
2014-10-07,134.339996,136.100006,133.380005,133.809998,126.420128,773000
2014-10-08,134.240005,136.880005,133.740005,136.839996,129.282791,904700
2014-10-09,135.720001,136.750000,133.059998,133.990005,126.590179,700600
2014-10-10,133.350006,134.880005,132.699997,132.809998,125.475380,869400
2014-10-13,133.410004,134.199997,130.759995,130.880005,123.651939,1283300
2014-10-14,131.350006,134.050003,130.800003,133.979996,126.580727,684400
2014-10-15,131.759995,134.949997,130.139999,133.509995,126.136696,1117700
2014-10-16,131.520004,134.149994,131.399994,132.429993,125.116341,1085800
2014-10-17,133.839996,136.029999,132.690002,135.789993,128.290756,719000
2014-10-20,135.500000,139.850006,135.490005,139.570007,131.862030,900600
2014-10-21,140.850006,142.080002,140.330002,141.020004,133.231949,908300
2014-10-22,141.710007,142.199997,138.300003,138.779999,131.115616,864000
2014-10-23,141.149994,143.610001,140.639999,140.779999,133.005249,1624900
2014-10-24,141.250000,142.130005,139.479996,142.039993,134.195572,958300
2014-10-27,142.160004,144.520004,141.860001,144.460007,136.481979,464800
2014-10-28,145.000000,146.229996,143.750000,145.779999,137.729065,664300
2014-10-29,146.330002,146.330002,143.949997,145.029999,137.020493,490800
2014-10-30,145.000000,146.000000,143.960007,145.710007,137.662979,461400
2014-10-31,147.250000,147.250000,145.710007,146.960007,138.843887,731400
2014-11-03,148.160004,149.300003,147.110001,147.759995,139.599701,891500
2014-11-04,147.089996,148.750000,147.089996,148.440002,140.242172,1029200
2014-11-05,149.270004,149.839996,148.559998,149.369995,141.120819,1416400
2014-11-06,138.500000,147.500000,137.169998,145.559998,137.521240,3398600
2014-11-07,145.880005,146.570007,141.300003,141.850006,134.016129,1321000
2014-11-10,142.229996,145.179993,141.800003,145.169998,137.152786,1164700
2014-11-11,145.000000,145.389999,144.229996,144.979996,136.973251,524800
2014-11-12,144.710007,146.500000,144.710007,146.270004,138.192017,579800
2014-11-13,146.449997,147.270004,145.410004,146.000000,137.936935,519400
2014-11-14,146.800003,147.610001,144.350006,144.809998,136.812668,563200
2014-11-17,145.210007,147.029999,145.210007,145.830002,137.776306,557800
2014-11-18,145.440002,146.520004,145.440002,146.240005,138.163666,736500
2014-11-19,146.000000,146.149994,144.080002,144.740005,136.746536,813100
2014-11-20,144.210007,146.250000,144.080002,145.190002,137.171631,485000
2014-11-21,146.059998,146.419998,145.440002,145.490005,137.455093,522400
2014-11-24,145.740005,146.169998,144.119995,145.580002,137.540115,585900
2014-11-25,146.000000,146.440002,143.110001,145.449997,137.417282,1001700
2014-11-26,145.860001,146.380005,144.750000,145.710007,137.662979,644000
2014-11-28,146.000000,148.059998,145.669998,147.080002,138.957291,683000
2014-12-01,146.410004,147.770004,146.130005,147.070007,138.947845,1220300
2014-12-02,146.710007,148.869995,146.550003,148.479996,140.279922,1022700
2014-12-03,148.440002,152.149994,148.360001,152.039993,143.643326,1046300
2014-12-04,152.419998,153.529999,150.660004,153.250000,144.786514,800500
2014-12-05,154.210007,154.369995,152.380005,154.179993,145.665161,909200
2014-12-08,154.889999,154.889999,152.889999,153.679993,145.192780,817200
2014-12-09,152.009995,158.649994,152.009995,158.250000,149.510391,1242000
2014-12-10,158.160004,159.119995,156.809998,157.240005,148.556198,658000
2014-12-11,157.339996,161.270004,157.339996,159.160004,150.370132,807400
2014-12-12,158.919998,161.990005,158.919998,160.250000,151.399933,857500
2014-12-15,161.699997,163.360001,160.289993,161.009995,152.117981,1343500
2014-12-16,161.000000,161.259995,156.979996,157.009995,148.338898,1159200
2014-12-17,157.279999,159.699997,155.869995,159.550003,150.738571,497800
2014-12-18,161.050003,161.559998,159.289993,160.740005,151.862885,505300
2014-12-19,160.710007,161.210007,159.009995,159.850006,151.022034,1017900
2014-12-22,160.220001,160.660004,158.789993,159.440002,150.634705,507300
2014-12-23,160.509995,162.520004,160.270004,161.190002,152.345352,524900
2014-12-24,161.440002,162.399994,160.220001,160.229996,151.438034,152400
2014-12-26,160.279999,161.250000,159.860001,160.000000,151.220627,307500
2014-12-29,160.179993,162.130005,159.740005,161.220001,152.373718,417700
2014-12-30,161.210007,162.080002,160.000000,160.029999,151.248993,340000
2014-12-31,160.639999,162.690002,159.259995,159.279999,150.540131,468100
2015-01-02,160.850006,162.500000,157.470001,158.559998,149.859665,509800
2015-01-05,158.169998,158.990005,155.899994,156.470001,147.884354,803600
2015-01-06,156.559998,157.289993,153.899994,156.360001,147.780426,872300
2015-01-07,157.610001,160.610001,157.059998,159.720001,150.955994,1326800
2015-01-08,163.360001,163.460007,161.000000,161.119995,152.279175,1025700
2015-01-09,159.949997,161.619995,158.389999,160.300003,151.504181,912100
2015-01-12,160.130005,160.410004,158.220001,158.929993,150.209366,756700
2015-01-13,159.619995,160.720001,152.330002,153.759995,145.323074,824700
2015-01-14,151.899994,153.160004,149.380005,150.830002,142.553864,719400
2015-01-15,151.169998,151.860001,147.830002,148.020004,139.898056,926200
2015-01-16,148.000000,150.199997,147.199997,150.000000,141.769394,776800
2015-01-20,150.039993,152.750000,148.449997,152.660004,144.283401,941800
2015-01-21,152.490005,154.089996,152.070007,153.350006,144.935577,711200
2015-01-22,154.399994,157.619995,153.899994,156.539993,147.950531,738800
2015-01-23,156.990005,158.050003,154.639999,155.779999,147.232224,685500
2015-01-26,155.750000,159.250000,155.750000,159.229996,150.492950,614500
2015-01-27,158.089996,159.529999,156.869995,159.029999,150.303894,540800
2015-01-28,159.490005,161.130005,158.520004,159.300003,150.559113,1149800
2015-01-29,159.690002,160.979996,157.580002,160.259995,151.466400,561300
2015-01-30,159.559998,160.979996,157.399994,159.000000,150.275513,830500
2015-02-02,159.000000,159.470001,153.289993,155.970001,147.411774,820100
2015-02-03,157.210007,157.350006,154.470001,157.070007,148.451447,572600
2015-02-04,156.759995,157.270004,154.520004,156.470001,147.884354,745000
2015-02-05,157.740005,160.660004,156.789993,160.160004,151.371887,1294200
2015-02-06,160.399994,162.429993,160.220001,162.000000,153.110931,863800
2015-02-09,161.619995,161.759995,159.070007,160.740005,151.920074,1064200
2015-02-10,160.820007,163.229996,160.789993,162.899994,153.961487,684300
2015-02-11,163.500000,165.000000,161.539993,162.389999,153.479477,1206300
2015-02-12,155.000000,157.070007,150.949997,151.419998,143.111465,4046100
2015-02-13,151.020004,151.830002,149.199997,150.160004,141.920609,2116900
2015-02-17,149.910004,151.380005,148.860001,150.229996,141.986725,1564300
2015-02-18,149.649994,153.600006,148.500000,153.220001,144.812683,1789200
2015-02-19,153.179993,154.949997,152.460007,153.270004,144.859985,1149700
2015-02-20,152.639999,155.139999,151.820007,155.059998,146.551743,928900
2015-02-23,155.589996,157.210007,154.710007,157.179993,148.555374,853700
2015-02-24,157.350006,157.699997,155.300003,156.399994,147.818207,643200
2015-02-25,156.500000,156.570007,155.500000,156.250000,147.676468,397300
2015-02-26,156.250000,156.710007,155.229996,155.380005,146.854172,493200
2015-02-27,155.740005,156.240005,154.630005,154.929993,146.428833,718500
2015-03-02,154.710007,155.410004,153.929993,154.770004,146.277634,909100
2015-03-03,155.389999,156.600006,153.500000,154.470001,145.994080,718100
2015-03-04,153.970001,153.970001,150.440002,150.830002,142.553864,869800
2015-03-05,151.820007,153.229996,150.929993,152.520004,144.151123,753200
2015-03-06,151.710007,152.960007,148.470001,149.070007,140.890411,1711100
2015-03-09,149.000000,149.509995,147.750000,148.289993,140.153198,839300
2015-03-10,146.800003,147.649994,145.100006,146.529999,138.489792,1291400
2015-03-11,146.970001,147.720001,145.610001,147.330002,139.245895,703900
2015-03-12,146.880005,150.229996,146.880005,149.320007,141.126694,778500
2015-03-13,149.199997,150.399994,146.580002,149.610001,141.400803,674600
2015-03-16,149.960007,151.229996,149.490005,151.119995,142.827911,679900
2015-03-17,151.020004,151.690002,149.830002,150.000000,141.769394,531900
2015-03-18,149.559998,149.710007,147.009995,149.029999,140.908981,715600
2015-03-19,149.059998,149.419998,147.419998,149.190002,141.060226,912500
2015-03-20,149.399994,152.289993,148.479996,151.910004,143.632004,1563000
2015-03-23,151.059998,152.220001,149.490005,149.509995,141.362793,1037000
2015-03-24,148.899994,151.910004,148.149994,151.009995,142.781052,688500
2015-03-25,150.869995,152.179993,148.619995,148.729996,140.625320,714700
2015-03-26,147.630005,150.330002,146.699997,149.410004,141.268234,828200
2015-03-27,149.669998,152.130005,149.350006,151.389999,143.140335,858800
2015-03-30,152.289993,153.270004,151.199997,152.080002,143.792786,608200
2015-03-31,151.800003,152.570007,149.479996,149.690002,141.532974,887500
2015-04-01,147.779999,148.850006,143.449997,143.750000,135.916672,2423300
2015-04-02,143.949997,145.649994,143.020004,143.979996,136.134155,1530000
2015-04-06,143.770004,147.259995,143.339996,145.729996,137.788773,1150900
2015-04-07,146.050003,147.100006,145.789993,146.710007,138.715424,797000
2015-04-08,146.960007,148.839996,146.360001,148.809998,140.700912,770700
2015-04-09,148.309998,149.229996,146.990005,148.050003,139.982330,646900
2015-04-10,148.669998,150.529999,147.570007,150.199997,142.015182,587900
2015-04-13,149.970001,150.750000,148.919998,149.179993,141.050781,376600
2015-04-14,148.770004,150.190002,147.630005,149.050003,140.927872,731700
2015-04-15,149.449997,150.399994,148.559998,149.580002,141.429016,578300
2015-04-16,149.130005,151.309998,148.320007,150.000000,141.826096,716400
2015-04-17,149.009995,149.800003,147.929993,149.800003,141.636993,795600
2015-04-20,149.830002,152.529999,149.830002,152.399994,144.095306,890000
2015-04-21,153.279999,154.660004,152.179993,152.399994,144.095306,898800
2015-04-22,152.229996,152.610001,150.500000,151.509995,143.253754,1189000
2015-04-23,153.649994,153.979996,146.539993,146.690002,138.696457,1864300
2015-04-24,144.820007,148.740005,143.199997,148.610001,140.511841,1441600
2015-04-27,148.990005,148.990005,144.539993,144.990005,137.089127,905700
2015-04-28,145.000000,145.229996,143.000000,144.500000,136.625778,794300
2015-04-29,144.500000,145.179993,143.509995,144.660004,136.777100,707900
2015-04-30,144.429993,145.210007,142.899994,143.000000,135.207535,1269200
2015-05-01,143.089996,145.460007,142.630005,145.339996,137.420029,596300
2015-05-04,145.250000,146.149994,144.949997,145.449997,137.524048,675100
2015-05-05,145.449997,145.729996,143.419998,143.990005,136.143600,680100
2015-05-06,144.320007,144.839996,143.000000,144.089996,136.238174,591700
2015-05-07,144.389999,145.839996,143.889999,144.529999,136.654175,782500
2015-05-08,145.460007,147.000000,144.369995,144.759995,136.871628,579700
2015-05-11,144.979996,146.449997,144.100006,145.509995,137.580811,348200
2015-05-12,144.740005,147.169998,144.100006,147.130005,139.112473,806600
2015-05-13,147.000000,149.490005,146.630005,149.380005,141.239929,1286100
2015-05-14,150.000000,151.220001,148.750000,149.860001,141.693710,979900
